Time [s],Ch1 Current [A]
1.682500E-6,3.906671E+2
1.682600E-6,3.905873E+2
1.682700E-6,3.905079E+2
1.682800E-6,3.904290E+2
1.682900E-6,3.903505E+2
1.683000E-6,3.902725E+2
1.683100E-6,3.901950E+2
1.683200E-6,3.901179E+2
1.683300E-6,3.900414E+2
1.683400E-6,3.899653E+2
1.683500E-6,3.898897E+2
1.683600E-6,3.898146E+2
1.683700E-6,3.897401E+2
1.683800E-6,3.896660E+2
1.683900E-6,3.895924E+2
1.684000E-6,3.895194E+2
1.684100E-6,3.894468E+2
1.684200E-6,3.893748E+2
1.684300E-6,3.893033E+2
1.684400E-6,3.892323E+2
1.684500E-6,3.891619E+2
1.684600E-6,3.890919E+2
1.684700E-6,3.890225E+2
1.684800E-6,3.889536E+2
1.684900E-6,3.888852E+2
1.685000E-6,3.888174E+2
1.685100E-6,3.887500E+2
1.685200E-6,3.886832E+2
1.685300E-6,3.886169E+2
1.685400E-6,3.885511E+2
1.685500E-6,3.884858E+2
1.685600E-6,3.884210E+2
1.685700E-6,3.883567E+2
1.685800E-6,3.882929E+2
1.685900E-6,3.882296E+2
1.686000E-6,3.881668E+2
1.686100E-6,3.881044E+2
1.686200E-6,3.880426E+2
1.686300E-6,3.879812E+2
1.686400E-6,3.879203E+2
1.686500E-6,3.878598E+2
1.686600E-6,3.877998E+2
1.686700E-6,3.877403E+2
1.686800E-6,3.876812E+2
1.686900E-6,3.876225E+2
1.687000E-6,3.875643E+2
1.687100E-6,3.875065E+2
1.687200E-6,3.874491E+2
1.687300E-6,3.873922E+2
1.687400E-6,3.873356E+2
1.687500E-6,3.872795E+2
1.687600E-6,3.872237E+2
1.687700E-6,3.871684E+2
1.687800E-6,3.871134E+2
1.687900E-6,3.870589E+2
1.688000E-6,3.870047E+2
1.688100E-6,3.869509E+2
1.688200E-6,3.868974E+2
1.688300E-6,3.868444E+2
1.688400E-6,3.867917E+2
1.688500E-6,3.867394E+2
1.688600E-6,3.866874E+2
1.688700E-6,3.866358E+2
1.688800E-6,3.865846E+2
1.688900E-6,3.865337E+2
1.689000E-6,3.864832E+2
1.689100E-6,3.864330E+2
1.689200E-6,3.863832E+2
1.689300E-6,3.863337E+2
1.689400E-6,3.862846E+2
1.689500E-6,3.862358E+2
1.689600E-6,3.861874E+2
1.689700E-6,3.861393E+2
1.689800E-6,3.860916E+2
1.689900E-6,3.860442E+2
1.690000E-6,3.859972E+2
1.690100E-6,3.859505E+2
1.690200E-6,3.859042E+2
1.690300E-6,3.858582E+2
1.690400E-6,3.858126E+2
1.690500E-6,3.857673E+2
1.690600E-6,3.857223E+2
1.690700E-6,3.856778E+2
1.690800E-6,3.856336E+2
1.690900E-6,3.855897E+2
1.691000E-6,3.855462E+2
1.691100E-6,3.855031E+2
1.691200E-6,3.854603E+2
1.691300E-6,3.854179E+2
1.691400E-6,3.853759E+2
1.691500E-6,3.853342E+2
1.691600E-6,3.852929E+2
1.691700E-6,3.852520E+2
1.691800E-6,3.852114E+2
1.691900E-6,3.851712E+2
1.692000E-6,3.851313E+2
1.692100E-6,3.850919E+2
1.692200E-6,3.850528E+2
1.692300E-6,3.850140E+2
1.692400E-6,3.849756E+2
1.692500E-6,3.849376E+2
1.692600E-6,3.849000E+2
1.692700E-6,3.848627E+2
1.692800E-6,3.848257E+2
1.692900E-6,3.847891E+2
1.693000E-6,3.847529E+2
1.693100E-6,3.847169E+2
1.693200E-6,3.846814E+2
1.693300E-6,3.846461E+2
1.693400E-6,3.846112E+2
1.693500E-6,3.845766E+2
1.693600E-6,3.845423E+2
1.693700E-6,3.845084E+2
1.693800E-6,3.844747E+2
1.693900E-6,3.844414E+2
1.694000E-6,3.844083E+2
1.694100E-6,3.843755E+2
1.694200E-6,3.843430E+2
1.694300E-6,3.843107E+2
1.694400E-6,3.842788E+2
1.694500E-6,3.842470E+2
1.694600E-6,3.842155E+2
1.694700E-6,3.841843E+2
1.694800E-6,3.841532E+2
1.694900E-6,3.841224E+2
1.695000E-6,3.840918E+2
1.695100E-6,3.840614E+2
1.695200E-6,3.840312E+2
1.695300E-6,3.840011E+2
1.695400E-6,3.839713E+2
1.695500E-6,3.839416E+2
1.695600E-6,3.839120E+2
1.695700E-6,3.838826E+2
1.695800E-6,3.838533E+2
1.695900E-6,3.838242E+2
1.696000E-6,3.837951E+2
1.696100E-6,3.837662E+2
1.696200E-6,3.837374E+2
1.696300E-6,3.837086E+2
1.696400E-6,3.836800E+2
1.696500E-6,3.836514E+2
1.696600E-6,3.836229E+2
1.696700E-6,3.835944E+2
1.696800E-6,3.835660E+2
1.696900E-6,3.835377E+2
1.697000E-6,3.835093E+2
1.697100E-6,3.834810E+2
1.697200E-6,3.834528E+2
1.697300E-6,3.834245E+2
1.697400E-6,3.833962E+2
1.697500E-6,3.833680E+2
1.697600E-6,3.833397E+2
1.697700E-6,3.833115E+2
1.697800E-6,3.832832E+2
1.697900E-6,3.832549E+2
1.698000E-6,3.832265E+2
1.698100E-6,3.831982E+2
1.698200E-6,3.831697E+2
1.698300E-6,3.831413E+2
1.698400E-6,3.831128E+2
1.698500E-6,3.830842E+2
1.698600E-6,3.830556E+2
1.698700E-6,3.830269E+2
1.698800E-6,3.829982E+2
1.698900E-6,3.829694E+2
1.699000E-6,3.829405E+2
1.699100E-6,3.829115E+2
1.699200E-6,3.828825E+2
1.699300E-6,3.828534E+2
1.699400E-6,3.828241E+2
1.699500E-6,3.827948E+2
1.699600E-6,3.827654E+2
1.699700E-6,3.827359E+2
1.699800E-6,3.827063E+2
1.699900E-6,3.826767E+2
1.700000E-6,3.826469E+2
1.700100E-6,3.826170E+2
1.700200E-6,3.825870E+2
1.700300E-6,3.825568E+2
1.700400E-6,3.825266E+2
1.700500E-6,3.824963E+2
1.700600E-6,3.824658E+2
1.700700E-6,3.824353E+2
1.700800E-6,3.824046E+2
1.700900E-6,3.823738E+2
1.701000E-6,3.823429E+2
1.701100E-6,3.823119E+2
1.701200E-6,3.822808E+2
1.701300E-6,3.822495E+2
1.701400E-6,3.822181E+2
1.701500E-6,3.821866E+2
1.701600E-6,3.821550E+2
1.701700E-6,3.821232E+2
1.701800E-6,3.820914E+2
1.701900E-6,3.820593E+2
1.702000E-6,3.820272E+2
1.702100E-6,3.819949E+2
1.702200E-6,3.819625E+2
1.702300E-6,3.819300E+2
1.702400E-6,3.818973E+2
1.702500E-6,3.818645E+2
1.702600E-6,3.818316E+2
1.702700E-6,3.817985E+2
1.702800E-6,3.817653E+2
1.702900E-6,3.817319E+2
1.703000E-6,3.816984E+2
1.703100E-6,3.816648E+2
1.703200E-6,3.816310E+2
1.703300E-6,3.815971E+2
1.703400E-6,3.815630E+2
1.703500E-6,3.815288E+2
1.703600E-6,3.814944E+2
1.703700E-6,3.814599E+2
1.703800E-6,3.814253E+2
1.703900E-6,3.813905E+2
1.704000E-6,3.813555E+2
1.704100E-6,3.813205E+2
1.704200E-6,3.812852E+2
1.704300E-6,3.812499E+2
1.704400E-6,3.812144E+2
1.704500E-6,3.811788E+2
1.704600E-6,3.811430E+2
1.704700E-6,3.811071E+2
1.704800E-6,3.810711E+2
1.704900E-6,3.810350E+2
1.705000E-6,3.809987E+2
1.705100E-6,3.809623E+2
1.705200E-6,3.809258E+2
1.705300E-6,3.808892E+2
1.705400E-6,3.808525E+2
1.705500E-6,3.808157E+2
1.705600E-6,3.807788E+2
1.705700E-6,3.807418E+2
1.705800E-6,3.807047E+2
1.705900E-6,3.806676E+2
1.706000E-6,3.806304E+2
1.706100E-6,3.805931E+2
1.706200E-6,3.805558E+2
1.706300E-6,3.805184E+2
1.706400E-6,3.804809E+2
1.706500E-6,3.804435E+2
1.706600E-6,3.804060E+2
1.706700E-6,3.803685E+2
1.706800E-6,3.803309E+2
1.706900E-6,3.802934E+2
1.707000E-6,3.802559E+2
1.707100E-6,3.802184E+2
1.707200E-6,3.801808E+2
1.707300E-6,3.801434E+2
1.707400E-6,3.801059E+2
1.707500E-6,3.800685E+2
1.707600E-6,3.800311E+2
1.707700E-6,3.799937E+2
1.707800E-6,3.799565E+2
1.707900E-6,3.799192E+2
1.708000E-6,3.798821E+2
1.708100E-6,3.798450E+2
1.708200E-6,3.798079E+2
1.708300E-6,3.797710E+2
1.708400E-6,3.797341E+2
1.708500E-6,3.796973E+2
1.708600E-6,3.796606E+2
1.708700E-6,3.796240E+2
1.708800E-6,3.795874E+2
1.708900E-6,3.795509E+2
1.709000E-6,3.795146E+2
1.709100E-6,3.794783E+2
1.709200E-6,3.794420E+2
1.709300E-6,3.794059E+2
1.709400E-6,3.793698E+2
1.709500E-6,3.793338E+2
1.709600E-6,3.792979E+2
1.709700E-6,3.792620E+2
1.709800E-6,3.792262E+2
1.709900E-6,3.791905E+2
1.710000E-6,3.791548E+2
1.710100E-6,3.791191E+2
1.710200E-6,3.790834E+2
1.710300E-6,3.790478E+2
1.710400E-6,3.790122E+2
1.710500E-6,3.789766E+2
1.710600E-6,3.789410E+2
1.710700E-6,3.789054E+2
1.710800E-6,3.788697E+2
1.710900E-6,3.788340E+2
1.711000E-6,3.787982E+2
1.711100E-6,3.787624E+2
1.711200E-6,3.787265E+2
1.711300E-6,3.786905E+2
1.711400E-6,3.786544E+2
1.711500E-6,3.786182E+2
1.711600E-6,3.785819E+2
1.711700E-6,3.785454E+2
1.711800E-6,3.785087E+2
1.711900E-6,3.784719E+2
1.712000E-6,3.784349E+2
1.712100E-6,3.783977E+2
1.712200E-6,3.783602E+2
1.712300E-6,3.783226E+2
1.712400E-6,3.782847E+2
1.712500E-6,3.782465E+2
1.712600E-6,3.782080E+2
1.712700E-6,3.781693E+2
1.712800E-6,3.781302E+2
1.712900E-6,3.780908E+2
1.713000E-6,3.780511E+2
1.713100E-6,3.780110E+2
1.713200E-6,3.779706E+2
1.713300E-6,3.779298E+2
1.713400E-6,3.778886E+2
1.713500E-6,3.778469E+2
1.713600E-6,3.778049E+2
1.713700E-6,3.777624E+2
1.713800E-6,3.777195E+2
1.713900E-6,3.776761E+2
1.714000E-6,3.776322E+2
1.714100E-6,3.775879E+2
1.714200E-6,3.775430E+2
1.714300E-6,3.774977E+2
1.714400E-6,3.774518E+2
1.714500E-6,3.774054E+2
1.714600E-6,3.773584E+2
1.714700E-6,3.773109E+2
1.714800E-6,3.772628E+2
1.714900E-6,3.772141E+2
1.715000E-6,3.771649E+2
1.715100E-6,3.771151E+2
1.715200E-6,3.770646E+2
1.715300E-6,3.770136E+2
1.715400E-6,3.769619E+2
1.715500E-6,3.769096E+2
1.715600E-6,3.768567E+2
1.715700E-6,3.768032E+2
1.715800E-6,3.767490E+2
1.715900E-6,3.766941E+2
1.716000E-6,3.766386E+2
1.716100E-6,3.765824E+2
1.716200E-6,3.765256E+2
1.716300E-6,3.764681E+2
1.716400E-6,3.764099E+2
1.716500E-6,3.763510E+2
1.716600E-6,3.762915E+2
1.716700E-6,3.762313E+2
1.716800E-6,3.761703E+2
1.716900E-6,3.761087E+2
1.717000E-6,3.760465E+2
1.717100E-6,3.759835E+2
1.717200E-6,3.759198E+2
1.717300E-6,3.758554E+2
1.717400E-6,3.757904E+2
1.717500E-6,3.757247E+2
1.717600E-6,3.756583E+2
1.717700E-6,3.755912E+2
1.717800E-6,3.755235E+2
1.717900E-6,3.754550E+2
1.718000E-6,3.753860E+2
1.718100E-6,3.753163E+2
1.718200E-6,3.752459E+2
1.718300E-6,3.751749E+2
1.718400E-6,3.751032E+2
1.718500E-6,3.750310E+2
1.718600E-6,3.749582E+2
1.718700E-6,3.748847E+2
1.718800E-6,3.748107E+2
1.718900E-6,3.747361E+2
1.719000E-6,3.746610E+2
1.719100E-6,3.745853E+2
1.719200E-6,3.745091E+2
1.719300E-6,3.744324E+2
1.719400E-6,3.743552E+2
1.719500E-6,3.742775E+2
1.719600E-6,3.741994E+2
1.719700E-6,3.741208E+2
1.719800E-6,3.740418E+2
1.719900E-6,3.739625E+2
1.720000E-6,3.738828E+2
1.720100E-6,3.738027E+2
1.720200E-6,3.737223E+2
1.720300E-6,3.736416E+2
1.720400E-6,3.735606E+2
1.720500E-6,3.734793E+2
1.720600E-6,3.733979E+2
1.720700E-6,3.733162E+2
1.720800E-6,3.732343E+2
1.720900E-6,3.731523E+2
1.721000E-6,3.730701E+2
1.721100E-6,3.729879E+2
1.721200E-6,3.729055E+2
1.721300E-6,3.728232E+2
1.721400E-6,3.727408E+2
1.721500E-6,3.726584E+2
1.721600E-6,3.725760E+2
1.721700E-6,3.724937E+2
1.721800E-6,3.724115E+2
1.721900E-6,3.723294E+2
1.722000E-6,3.722475E+2
1.722100E-6,3.721657E+2
1.722200E-6,3.720841E+2
1.722300E-6,3.720028E+2
1.722400E-6,3.719217E+2
1.722500E-6,3.718409E+2
1.722600E-6,3.717604E+2
1.722700E-6,3.716803E+2
1.722800E-6,3.716005E+2
1.722900E-6,3.715211E+2
1.723000E-6,3.714422E+2
1.723100E-6,3.713637E+2
1.723200E-6,3.712856E+2
1.723300E-6,3.712081E+2
1.723400E-6,3.711310E+2
1.723500E-6,3.710546E+2
1.723600E-6,3.709786E+2
1.723700E-6,3.709033E+2
1.723800E-6,3.708286E+2
1.723900E-6,3.707545E+2
1.724000E-6,3.706810E+2
1.724100E-6,3.706083E+2
1.724200E-6,3.705362E+2
1.724300E-6,3.704648E+2
1.724400E-6,3.703942E+2
1.724500E-6,3.703243E+2
1.724600E-6,3.702551E+2
1.724700E-6,3.701867E+2
1.724800E-6,3.701191E+2
1.724900E-6,3.700523E+2
1.725000E-6,3.699864E+2
1.725100E-6,3.699212E+2
1.725200E-6,3.698569E+2
1.725300E-6,3.697934E+2
1.725400E-6,3.697308E+2
1.725500E-6,3.696691E+2
1.725600E-6,3.696082E+2
1.725700E-6,3.695483E+2
1.725800E-6,3.694892E+2
1.725900E-6,3.694310E+2
1.726000E-6,3.693738E+2
1.726100E-6,3.693174E+2
1.726200E-6,3.692620E+2
1.726300E-6,3.692075E+2
1.726400E-6,3.691540E+2
1.726500E-6,3.691014E+2
1.726600E-6,3.690497E+2
1.726700E-6,3.689990E+2
1.726800E-6,3.689492E+2
1.726900E-6,3.689004E+2
1.727000E-6,3.688526E+2
1.727100E-6,3.688057E+2
1.727200E-6,3.687598E+2
1.727300E-6,3.687148E+2
1.727400E-6,3.686708E+2
1.727500E-6,3.686278E+2
1.727600E-6,3.685858E+2
1.727700E-6,3.685447E+2
1.727800E-6,3.685047E+2
1.727900E-6,3.684656E+2
1.728000E-6,3.684274E+2
1.728100E-6,3.683903E+2
1.728200E-6,3.683542E+2
1.728300E-6,3.683190E+2
1.728400E-6,3.682849E+2
1.728500E-6,3.682517E+2
1.728600E-6,3.682195E+2
1.728700E-6,3.681883E+2
1.728800E-6,3.681581E+2
1.728900E-6,3.681289E+2
1.729000E-6,3.681007E+2
1.729100E-6,3.680735E+2
1.729200E-6,3.680473E+2
1.729300E-6,3.680221E+2
1.729400E-6,3.679979E+2
1.729500E-6,3.679746E+2
1.729600E-6,3.679525E+2
1.729700E-6,3.679313E+2
1.729800E-6,3.679111E+2
1.729900E-6,3.678919E+2
1.730000E-6,3.678737E+2
1.730100E-6,3.678566E+2
1.730200E-6,3.678404E+2
1.730300E-6,3.678253E+2
1.730400E-6,3.678112E+2
1.730500E-6,3.677981E+2
1.730600E-6,3.677860E+2
1.730700E-6,3.677749E+2
1.730800E-6,3.677648E+2
1.730900E-6,3.677557E+2
1.731000E-6,3.677477E+2
1.731100E-6,3.677406E+2
1.731200E-6,3.677346E+2
1.731300E-6,3.677295E+2
1.731400E-6,3.677255E+2
1.731500E-6,3.677224E+2
1.731600E-6,3.677203E+2
1.731700E-6,3.677191E+2
1.731800E-6,3.677189E+2
1.731900E-6,3.677197E+2
1.732000E-6,3.677214E+2
1.732100E-6,3.677240E+2
1.732200E-6,3.677275E+2
1.732300E-6,3.677320E+2
1.732400E-6,3.677373E+2
1.732500E-6,3.677434E+2
1.732600E-6,3.677504E+2
1.732700E-6,3.677582E+2
1.732800E-6,3.677669E+2
1.732900E-6,3.677763E+2
1.733000E-6,3.677864E+2
1.733100E-6,3.677973E+2
1.733200E-6,3.678089E+2
1.733300E-6,3.678212E+2
1.733400E-6,3.678342E+2
1.733500E-6,3.678478E+2
1.733600E-6,3.678619E+2
1.733700E-6,3.678767E+2
1.733800E-6,3.678920E+2
1.733900E-6,3.679078E+2
1.734000E-6,3.679241E+2
1.734100E-6,3.679408E+2
1.734200E-6,3.679580E+2
1.734300E-6,3.679755E+2
1.734400E-6,3.679934E+2
1.734500E-6,3.680116E+2
1.734600E-6,3.680300E+2
1.734700E-6,3.680487E+2
1.734800E-6,3.680676E+2
1.734900E-6,3.680867E+2
1.735000E-6,3.681059E+2
1.735100E-6,3.681252E+2
1.735200E-6,3.681445E+2
1.735300E-6,3.681639E+2
1.735400E-6,3.681832E+2
1.735500E-6,3.682025E+2
1.735600E-6,3.682217E+2
1.735700E-6,3.682407E+2
1.735800E-6,3.682595E+2
1.735900E-6,3.682782E+2
1.736000E-6,3.682965E+2
1.736100E-6,3.683146E+2
1.736200E-6,3.683323E+2
1.736300E-6,3.683497E+2
1.736400E-6,3.683666E+2
1.736500E-6,3.683831E+2
1.736600E-6,3.683991E+2
1.736700E-6,3.684146E+2
1.736800E-6,3.684295E+2
1.736900E-6,3.684438E+2
1.737000E-6,3.684574E+2
1.737100E-6,3.684704E+2
1.737200E-6,3.684827E+2
1.737300E-6,3.684942E+2
1.737400E-6,3.685049E+2
1.737500E-6,3.685148E+2
1.737600E-6,3.685238E+2
1.737700E-6,3.685320E+2
1.737800E-6,3.685392E+2
1.737900E-6,3.685455E+2
1.738000E-6,3.685508E+2
1.738100E-6,3.685550E+2
1.738200E-6,3.685582E+2
1.738300E-6,3.685604E+2
1.738400E-6,3.685614E+2
1.738500E-6,3.685613E+2
1.738600E-6,3.685600E+2
1.738700E-6,3.685576E+2
1.738800E-6,3.685539E+2
1.738900E-6,3.685490E+2
1.739000E-6,3.685428E+2
1.739100E-6,3.685354E+2
1.739200E-6,3.685266E+2
1.739300E-6,3.685166E+2
1.739400E-6,3.685052E+2
1.739500E-6,3.684924E+2
1.739600E-6,3.684783E+2
1.739700E-6,3.684628E+2
1.739800E-6,3.684459E+2
1.739900E-6,3.684275E+2
1.740000E-6,3.684078E+2
1.740100E-6,3.683866E+2
1.740200E-6,3.683640E+2
1.740300E-6,3.683399E+2
1.740400E-6,3.683144E+2
1.740500E-6,3.682874E+2
1.740600E-6,3.682590E+2
1.740700E-6,3.682291E+2
1.740800E-6,3.681977E+2
1.740900E-6,3.681649E+2
1.741000E-6,3.681306E+2
1.741100E-6,3.680949E+2
1.741200E-6,3.680577E+2
1.741300E-6,3.680191E+2
1.741400E-6,3.679790E+2
1.741500E-6,3.679375E+2
1.741600E-6,3.678946E+2
1.741700E-6,3.678502E+2
1.741800E-6,3.678045E+2
1.741900E-6,3.677574E+2
1.742000E-6,3.677090E+2
1.742100E-6,3.676591E+2
1.742200E-6,3.676080E+2
1.742300E-6,3.675556E+2
1.742400E-6,3.675018E+2
1.742500E-6,3.674468E+2
1.742600E-6,3.673906E+2
1.742700E-6,3.673331E+2
1.742800E-6,3.672744E+2
1.742900E-6,3.672146E+2
1.743000E-6,3.671537E+2
1.743100E-6,3.670916E+2
1.743200E-6,3.670285E+2
1.743300E-6,3.669643E+2
1.743400E-6,3.668991E+2
1.743500E-6,3.668329E+2
1.743600E-6,3.667658E+2
1.743700E-6,3.666977E+2
1.743800E-6,3.666288E+2
1.743900E-6,3.665590E+2
1.744000E-6,3.664885E+2
1.744100E-6,3.664172E+2
1.744200E-6,3.663451E+2
1.744300E-6,3.662724E+2
1.744400E-6,3.661990E+2
1.744500E-6,3.661250E+2
1.744600E-6,3.660504E+2
1.744700E-6,3.659753E+2
1.744800E-6,3.658997E+2
1.744900E-6,3.658236E+2
1.745000E-6,3.657472E+2
1.745100E-6,3.656703E+2
1.745200E-6,3.655932E+2
1.745300E-6,3.655157E+2
1.745400E-6,3.654381E+2
1.745500E-6,3.653602E+2
1.745600E-6,3.652821E+2
1.745700E-6,3.652039E+2
1.745800E-6,3.651256E+2
1.745900E-6,3.650472E+2
1.746000E-6,3.649689E+2
1.746100E-6,3.648906E+2
1.746200E-6,3.648123E+2
1.746300E-6,3.647341E+2
1.746400E-6,3.646560E+2
1.746500E-6,3.645782E+2
1.746600E-6,3.645005E+2
1.746700E-6,3.644230E+2
1.746800E-6,3.643458E+2
1.746900E-6,3.642690E+2
1.747000E-6,3.641924E+2
1.747100E-6,3.641162E+2
1.747200E-6,3.640404E+2
1.747300E-6,3.639650E+2
1.747400E-6,3.638901E+2
1.747500E-6,3.638156E+2
1.747600E-6,3.637416E+2
1.747700E-6,3.636681E+2
1.747800E-6,3.635952E+2
1.747900E-6,3.635229E+2
1.748000E-6,3.634511E+2
1.748100E-6,3.633799E+2
1.748200E-6,3.633094E+2
1.748300E-6,3.632395E+2
1.748400E-6,3.631703E+2
1.748500E-6,3.631017E+2
1.748600E-6,3.630339E+2
1.748700E-6,3.629667E+2
1.748800E-6,3.629003E+2
1.748900E-6,3.628346E+2
1.749000E-6,3.627696E+2
1.749100E-6,3.627054E+2
1.749200E-6,3.626420E+2
1.749300E-6,3.625793E+2
1.749400E-6,3.625174E+2
1.749500E-6,3.624563E+2
1.749600E-6,3.623960E+2
1.749700E-6,3.623365E+2
1.749800E-6,3.622778E+2
1.749900E-6,3.622199E+2
1.750000E-6,3.621627E+2
1.750100E-6,3.621064E+2
1.750200E-6,3.620509E+2
1.750300E-6,3.619962E+2
1.750400E-6,3.619423E+2
1.750500E-6,3.618892E+2
1.750600E-6,3.618369E+2
1.750700E-6,3.617854E+2
1.750800E-6,3.617346E+2
1.750900E-6,3.616847E+2
1.751000E-6,3.616355E+2
1.751100E-6,3.615872E+2
1.751200E-6,3.615396E+2
1.751300E-6,3.614927E+2
1.751400E-6,3.614466E+2
1.751500E-6,3.614013E+2
1.751600E-6,3.613567E+2
1.751700E-6,3.613129E+2
1.751800E-6,3.612698E+2
1.751900E-6,3.612274E+2
1.752000E-6,3.611857E+2
1.752100E-6,3.611447E+2
1.752200E-6,3.611044E+2
1.752300E-6,3.610647E+2
1.752400E-6,3.610258E+2
1.752500E-6,3.609875E+2
1.752600E-6,3.609498E+2
1.752700E-6,3.609128E+2
1.752800E-6,3.608765E+2
1.752900E-6,3.608407E+2
1.753000E-6,3.608055E+2
1.753100E-6,3.607710E+2
1.753200E-6,3.607370E+2
1.753300E-6,3.607035E+2
1.753400E-6,3.606707E+2
1.753500E-6,3.606383E+2
1.753600E-6,3.606065E+2
1.753700E-6,3.605753E+2
1.753800E-6,3.605445E+2
1.753900E-6,3.605142E+2
1.754000E-6,3.604844E+2
1.754100E-6,3.604550E+2
1.754200E-6,3.604261E+2
1.754300E-6,3.603976E+2
1.754400E-6,3.603696E+2
1.754500E-6,3.603419E+2
1.754600E-6,3.603147E+2
1.754700E-6,3.602878E+2
1.754800E-6,3.602613E+2
1.754900E-6,3.602351E+2
1.755000E-6,3.602093E+2
1.755100E-6,3.601838E+2
1.755200E-6,3.601586E+2
1.755300E-6,3.601336E+2
1.755400E-6,3.601090E+2
1.755500E-6,3.600847E+2
1.755600E-6,3.600606E+2
1.755700E-6,3.600367E+2
1.755800E-6,3.600131E+2
1.755900E-6,3.599897E+2
1.756000E-6,3.599665E+2
1.756100E-6,3.599434E+2
1.756200E-6,3.599206E+2
1.756300E-6,3.598980E+2
1.756400E-6,3.598755E+2
1.756500E-6,3.598531E+2
1.756600E-6,3.598309E+2
1.756700E-6,3.598088E+2
1.756800E-6,3.597869E+2
1.756900E-6,3.597651E+2
1.757000E-6,3.597434E+2
1.757100E-6,3.597218E+2
1.757200E-6,3.597002E+2
1.757300E-6,3.596788E+2
1.757400E-6,3.596575E+2
1.757500E-6,3.596362E+2
1.757600E-6,3.596151E+2
1.757700E-6,3.595940E+2
1.757800E-6,3.595729E+2
1.757900E-6,3.595520E+2
1.758000E-6,3.595311E+2
1.758100E-6,3.595103E+2
1.758200E-6,3.594895E+2
1.758300E-6,3.594688E+2
1.758400E-6,3.594482E+2
1.758500E-6,3.594277E+2
1.758600E-6,3.594072E+2
1.758700E-6,3.593867E+2
1.758800E-6,3.593664E+2
1.758900E-6,3.593461E+2
1.759000E-6,3.593259E+2
1.759100E-6,3.593057E+2
1.759200E-6,3.592857E+2
1.759300E-6,3.592657E+2
1.759400E-6,3.592457E+2
1.759500E-6,3.592259E+2
1.759600E-6,3.592062E+2
1.759700E-6,3.591865E+2
1.759800E-6,3.591669E+2
1.759900E-6,3.591475E+2
1.760000E-6,3.591281E+2
1.760100E-6,3.591088E+2
1.760200E-6,3.590896E+2
1.760300E-6,3.590706E+2
1.760400E-6,3.590516E+2
1.760500E-6,3.590327E+2
1.760600E-6,3.590140E+2
1.760700E-6,3.589954E+2
1.760800E-6,3.589769E+2
1.760900E-6,3.589585E+2
1.761000E-6,3.589403E+2
1.761100E-6,3.589222E+2
1.761200E-6,3.589042E+2
1.761300E-6,3.588864E+2
1.761400E-6,3.588687E+2
1.761500E-6,3.588511E+2
1.761600E-6,3.588337E+2
1.761700E-6,3.588164E+2
1.761800E-6,3.587993E+2
1.761900E-6,3.587823E+2
1.762000E-6,3.587655E+2
1.762100E-6,3.587488E+2
1.762200E-6,3.587322E+2
1.762300E-6,3.587158E+2
1.762400E-6,3.586995E+2
1.762500E-6,3.586834E+2
1.762600E-6,3.586674E+2
1.762700E-6,3.586516E+2
1.762800E-6,3.586359E+2
1.762900E-6,3.586204E+2
1.763000E-6,3.586049E+2
1.763100E-6,3.585897E+2
1.763200E-6,3.585745E+2
1.763300E-6,3.585595E+2
1.763400E-6,3.585446E+2
1.763500E-6,3.585298E+2
1.763600E-6,3.585152E+2
1.763700E-6,3.585007E+2
1.763800E-6,3.584863E+2
1.763900E-6,3.584720E+2
1.764000E-6,3.584578E+2
1.764100E-6,3.584437E+2
1.764200E-6,3.584297E+2
1.764300E-6,3.584159E+2
1.764400E-6,3.584021E+2
1.764500E-6,3.583884E+2
1.764600E-6,3.583747E+2
1.764700E-6,3.583612E+2
1.764800E-6,3.583477E+2
1.764900E-6,3.583343E+2
1.765000E-6,3.583210E+2
1.765100E-6,3.583077E+2
1.765200E-6,3.582945E+2
1.765300E-6,3.582813E+2
1.765400E-6,3.582682E+2
1.765500E-6,3.582550E+2
1.765600E-6,3.582419E+2
1.765700E-6,3.582289E+2
1.765800E-6,3.582158E+2
1.765900E-6,3.582027E+2
1.766000E-6,3.581897E+2
1.766100E-6,3.581766E+2
1.766200E-6,3.581635E+2
1.766300E-6,3.581503E+2
1.766400E-6,3.581372E+2
1.766500E-6,3.581239E+2
1.766600E-6,3.581107E+2
1.766700E-6,3.580973E+2
1.766800E-6,3.580839E+2
1.766900E-6,3.580703E+2
1.767000E-6,3.580567E+2
1.767100E-6,3.580429E+2
1.767200E-6,3.580291E+2
1.767300E-6,3.580150E+2
1.767400E-6,3.580009E+2
1.767500E-6,3.579865E+2
1.767600E-6,3.579720E+2
1.767700E-6,3.579573E+2
1.767800E-6,3.579424E+2
1.767900E-6,3.579272E+2
1.768000E-6,3.579118E+2
1.768100E-6,3.578962E+2
1.768200E-6,3.578803E+2
1.768300E-6,3.578640E+2
1.768400E-6,3.578475E+2
1.768500E-6,3.578307E+2
1.768600E-6,3.578135E+2
1.768700E-6,3.577960E+2
1.768800E-6,3.577781E+2
1.768900E-6,3.577598E+2
1.769000E-6,3.577411E+2
1.769100E-6,3.577219E+2
1.769200E-6,3.577024E+2
1.769300E-6,3.576824E+2
1.769400E-6,3.576619E+2
1.769500E-6,3.576409E+2
1.769600E-6,3.576194E+2
1.769700E-6,3.575974E+2
1.769800E-6,3.575749E+2
