Time,Ch A
4.551750E-5,1.258243E+0
4.551800E-5,1.258964E+0
4.551850E-5,1.261739E+0
4.551900E-5,1.266518E+0
4.551950E-5,1.273225E+0
4.552000E-5,1.281761E+0
4.552050E-5,1.292007E+0
4.552100E-5,1.303823E+0
4.552150E-5,1.317055E+0
4.552200E-5,1.331536E+0
4.552250E-5,1.347089E+0
4.552300E-5,1.363532E+0
4.552350E-5,1.380676E+0
4.552400E-5,1.398332E+0
4.552450E-5,1.416312E+0
4.552500E-5,1.434425E+0
4.552550E-5,1.452487E+0
4.552600E-5,1.470318E+0
4.552650E-5,1.487745E+0
4.552700E-5,1.504602E+0
4.552750E-5,1.520733E+0
4.552800E-5,1.535992E+0
4.552850E-5,1.550240E+0
4.552900E-5,1.563349E+0
4.552950E-5,1.575203E+0
4.553000E-5,1.585698E+0
4.553050E-5,1.594750E+0
4.553100E-5,1.602292E+0
4.553150E-5,1.608278E+0
4.553200E-5,1.612689E+0
4.553250E-5,1.615533E+0
4.553300E-5,1.616842E+0
4.553350E-5,1.616675E+0
4.553400E-5,1.615115E+0
4.553450E-5,1.612267E+0
4.553500E-5,1.608255E+0
4.553550E-5,1.603232E+0
4.553600E-5,1.597370E+0
4.553650E-5,1.590858E+0
4.553700E-5,1.583902E+0
4.553750E-5,1.576712E+0
4.553800E-5,1.569498E+0
4.553850E-5,1.562461E+0
4.553900E-5,1.555786E+0
4.553950E-5,1.549635E+0
4.554000E-5,1.544143E+0
4.554050E-5,1.539408E+0
4.554100E-5,1.535490E+0
4.554150E-5,1.532409E+0
4.554200E-5,1.530146E+0
4.554250E-5,1.528646E+0
4.554300E-5,1.527820E+0
4.554350E-5,1.527554E+0
4.554400E-5,1.527709E+0
4.554450E-5,1.528132E+0
4.554500E-5,1.528660E+0
4.554550E-5,1.529126E+0
4.554600E-5,1.529365E+0
4.554650E-5,1.529220E+0
4.554700E-5,1.528546E+0
4.554750E-5,1.527219E+0
4.554800E-5,1.525136E+0
4.554850E-5,1.522225E+0
4.554900E-5,1.518444E+0
4.554950E-5,1.513779E+0
4.555000E-5,1.508249E+0
4.555050E-5,1.501899E+0
4.555100E-5,1.494802E+0
4.555150E-5,1.487057E+0
4.555200E-5,1.478786E+0
4.555250E-5,1.470131E+0
4.555300E-5,1.461248E+0
4.555350E-5,1.452306E+0
4.555400E-5,1.443473E+0
4.555450E-5,1.434918E+0
4.555500E-5,1.426802E+0
4.555550E-5,1.419277E+0
4.555600E-5,1.412475E+0
4.555650E-5,1.406508E+0
4.555700E-5,1.401463E+0
4.555750E-5,1.397399E+0
4.555800E-5,1.394348E+0
4.555850E-5,1.392314E+0
4.555900E-5,1.391282E+0
4.555950E-5,1.391211E+0
4.556000E-5,1.392046E+0
4.556050E-5,1.393715E+0
4.556100E-5,1.396134E+0
4.556150E-5,1.399207E+0
4.556200E-5,1.402828E+0
4.556250E-5,1.406883E+0
4.556300E-5,1.411251E+0
4.556350E-5,1.415805E+0
4.556400E-5,1.420413E+0
4.556450E-5,1.424936E+0
4.556500E-5,1.429234E+0
4.556550E-5,1.433163E+0
4.556600E-5,1.436585E+0
4.556650E-5,1.439369E+0
4.556700E-5,1.441403E+0
4.556750E-5,1.442591E+0
4.556800E-5,1.442868E+0
4.556850E-5,1.442194E+0
4.556900E-5,1.440559E+0
4.556950E-5,1.437981E+0
4.557000E-5,1.434504E+0
4.557050E-5,1.430192E+0
4.557100E-5,1.425127E+0
4.557150E-5,1.419405E+0
4.557200E-5,1.413131E+0
4.557250E-5,1.406417E+0
4.557300E-5,1.399377E+0
4.557350E-5,1.392125E+0
4.557400E-5,1.384771E+0
4.557450E-5,1.377422E+0
4.557500E-5,1.370181E+0
4.557550E-5,1.363143E+0
4.557600E-5,1.356397E+0
4.557650E-5,1.350024E+0
4.557700E-5,1.344093E+0
4.557750E-5,1.338660E+0
4.557800E-5,1.333772E+0
4.557850E-5,1.329463E+0
4.557900E-5,1.325758E+0
4.557950E-5,1.322676E+0
4.558000E-5,1.320229E+0
4.558050E-5,1.318424E+0
4.558100E-5,1.317262E+0
4.558150E-5,1.316742E+0
4.558200E-5,1.316855E+0
4.558250E-5,1.317591E+0
4.558300E-5,1.318934E+0
4.558350E-5,1.320860E+0
4.558400E-5,1.323343E+0
4.558450E-5,1.326351E+0
4.558500E-5,1.329848E+0
4.558550E-5,1.333797E+0
4.558600E-5,1.338157E+0
4.558650E-5,1.342886E+0
4.558700E-5,1.347947E+0
4.558750E-5,1.353306E+0
4.558800E-5,1.358941E+0
4.558850E-5,1.364840E+0
4.558900E-5,1.370998E+0
4.558950E-5,1.377416E+0
4.559000E-5,1.384093E+0
4.559050E-5,1.391025E+0
4.559100E-5,1.398200E+0
4.559150E-5,1.405598E+0
4.559200E-5,1.413188E+0
4.559250E-5,1.420925E+0
4.559300E-5,1.428756E+0
4.559350E-5,1.436611E+0
4.559400E-5,1.444411E+0
4.559450E-5,1.452065E+0
4.559500E-5,1.459479E+0
4.559550E-5,1.466555E+0
4.559600E-5,1.473205E+0
4.559650E-5,1.479346E+0
4.559700E-5,1.484908E+0
4.559750E-5,1.489833E+0
4.559800E-5,1.494074E+0
4.559850E-5,1.497596E+0
4.559900E-5,1.500369E+0
4.559950E-5,1.502375E+0
4.560000E-5,1.503598E+0
4.560050E-5,1.504038E+0
4.560100E-5,1.503700E+0
4.560150E-5,1.502604E+0
4.560200E-5,1.500780E+0
4.560250E-5,1.498273E+0
4.560300E-5,1.495140E+0
4.560350E-5,1.491455E+0
4.560400E-5,1.487304E+0
4.560450E-5,1.482789E+0
4.560500E-5,1.478023E+0
4.560550E-5,1.473130E+0
4.560600E-5,1.468238E+0
4.560650E-5,1.463485E+0
4.560700E-5,1.459012E+0
4.560750E-5,1.454960E+0
4.560800E-5,1.451474E+0
4.560850E-5,1.448689E+0
4.560900E-5,1.446734E+0
4.560950E-5,1.445724E+0
4.561000E-5,1.445757E+0
4.561050E-5,1.446906E+0
4.561100E-5,1.449221E+0
4.561150E-5,1.452722E+0
4.561200E-5,1.457400E+0
4.561250E-5,1.463222E+0
4.561300E-5,1.470130E+0
4.561350E-5,1.478044E+0
4.561400E-5,1.486865E+0
4.561450E-5,1.496476E+0
4.561500E-5,1.506745E+0
4.561550E-5,1.517526E+0
4.561600E-5,1.528668E+0
4.561650E-5,1.540016E+0
4.561700E-5,1.551420E+0
4.561750E-5,1.562739E+0
4.561800E-5,1.573845E+0
4.561850E-5,1.584625E+0
4.561900E-5,1.594986E+0
4.561950E-5,1.604849E+0
4.562000E-5,1.614155E+0
4.562050E-5,1.622860E+0
4.562100E-5,1.630927E+0
4.562150E-5,1.638325E+0
4.562200E-5,1.645022E+0
4.562250E-5,1.650985E+0
4.562300E-5,1.656174E+0
4.562350E-5,1.660546E+0
4.562400E-5,1.664052E+0
4.562450E-5,1.666641E+0
4.562500E-5,1.668260E+0
4.562550E-5,1.668859E+0
4.562600E-5,1.668396E+0
4.562650E-5,1.666837E+0
4.562700E-5,1.664161E+0
4.562750E-5,1.660362E+0
4.562800E-5,1.655449E+0
4.562850E-5,1.649444E+0
4.562900E-5,1.642381E+0
4.562950E-5,1.634304E+0
4.563000E-5,1.625258E+0
4.563050E-5,1.615291E+0
4.563100E-5,1.604442E+0
4.563150E-5,1.592750E+0
4.563200E-5,1.580243E+0
4.563250E-5,1.566952E+0
4.563300E-5,1.552905E+0
4.563350E-5,1.538137E+0
4.563400E-5,1.522699E+0
4.563450E-5,1.506663E+0
4.563500E-5,1.490125E+0
4.563550E-5,1.473205E+0
4.563600E-5,1.456049E+0
4.563650E-5,1.438822E+0
4.563700E-5,1.421705E+0
4.563750E-5,1.404889E+0
4.563800E-5,1.388571E+0
4.563850E-5,1.372954E+0
4.563900E-5,1.358243E+0
4.563950E-5,1.344643E+0
4.564000E-5,1.332361E+0
4.564050E-5,1.321602E+0
4.564100E-5,1.312561E+0
4.564150E-5,1.305418E+0
4.564200E-5,1.300331E+0
4.564250E-5,1.297428E+0
4.564300E-5,1.296802E+0
4.564350E-5,1.298510E+0
4.564400E-5,1.302570E+0
4.564450E-5,1.308958E+0
4.564500E-5,1.317608E+0
4.564550E-5,1.328411E+0
4.564600E-5,1.341216E+0
4.564650E-5,1.355836E+0
4.564700E-5,1.372049E+0
4.564750E-5,1.389604E+0
4.564800E-5,1.408229E+0
4.564850E-5,1.427631E+0
4.564900E-5,1.447504E+0
4.564950E-5,1.467538E+0
4.565000E-5,1.487425E+0
4.565050E-5,1.506875E+0
4.565100E-5,1.525618E+0
4.565150E-5,1.543418E+0
4.565200E-5,1.560075E+0
4.565250E-5,1.575427E+0
4.565300E-5,1.589351E+0
4.565350E-5,1.601764E+0
4.565400E-5,1.612615E+0
4.565450E-5,1.621891E+0
4.565500E-5,1.629613E+0
4.565550E-5,1.635842E+0
4.565600E-5,1.640671E+0
4.565650E-5,1.644223E+0
4.565700E-5,1.646646E+0
4.565750E-5,1.648100E+0
4.565800E-5,1.648752E+0
4.565850E-5,1.648766E+0
4.565900E-5,1.648301E+0
4.565950E-5,1.647504E+0
4.566000E-5,1.646510E+0
4.566050E-5,1.645436E+0
4.566100E-5,1.644382E+0
4.566150E-5,1.643425E+0
4.566200E-5,1.642619E+0
4.566250E-5,1.641996E+0
4.566300E-5,1.641567E+0
4.566350E-5,1.641318E+0
4.566400E-5,1.641219E+0
4.566450E-5,1.641220E+0
4.566500E-5,1.641257E+0
4.566550E-5,1.641248E+0
4.566600E-5,1.641101E+0
4.566650E-5,1.640720E+0
4.566700E-5,1.640002E+0
4.566750E-5,1.638851E+0
4.566800E-5,1.637174E+0
4.566850E-5,1.634885E+0
4.566900E-5,1.631914E+0
4.566950E-5,1.628203E+0
4.567000E-5,1.623717E+0
4.567050E-5,1.618442E+0
4.567100E-5,1.612391E+0
4.567150E-5,1.605604E+0
4.567200E-5,1.598147E+0
4.567250E-5,1.590108E+0
4.567300E-5,1.581589E+0
4.567350E-5,1.572703E+0
4.567400E-5,1.563561E+0
4.567450E-5,1.554272E+0
4.567500E-5,1.544938E+0
4.567550E-5,1.535652E+0
4.567600E-5,1.526498E+0
4.567650E-5,1.517551E+0
4.567700E-5,1.508874E+0
4.567750E-5,1.500522E+0
4.567800E-5,1.492544E+0
4.567850E-5,1.484985E+0
4.567900E-5,1.477895E+0
4.567950E-5,1.471335E+0
4.568000E-5,1.465380E+0
4.568050E-5,1.460126E+0
4.568100E-5,1.455684E+0
4.568150E-5,1.452184E+0
4.568200E-5,1.449763E+0
4.568250E-5,1.448564E+0
4.568300E-5,1.448726E+0
4.568350E-5,1.450371E+0
4.568400E-5,1.453599E+0
4.568450E-5,1.458479E+0
4.568500E-5,1.465044E+0
4.568550E-5,1.473286E+0
4.568600E-5,1.483156E+0
4.568650E-5,1.494563E+0
4.568700E-5,1.507380E+0
4.568750E-5,1.521441E+0
4.568800E-5,1.536547E+0
4.568850E-5,1.552471E+0
4.568900E-5,1.568963E+0
4.568950E-5,1.585754E+0
4.569000E-5,1.602564E+0
4.569050E-5,1.619106E+0
4.569100E-5,1.635093E+0
4.569150E-5,1.650243E+0
4.569200E-5,1.664281E+0
4.569250E-5,1.676950E+0
4.569300E-5,1.688014E+0
4.569350E-5,1.697265E+0
4.569400E-5,1.704530E+0
4.569450E-5,1.709675E+0
4.569500E-5,1.712607E+0
4.569550E-5,1.713279E+0
4.569600E-5,1.711690E+0
4.569650E-5,1.707879E+0
4.569700E-5,1.701929E+0
4.569750E-5,1.693962E+0
4.569800E-5,1.684141E+0
4.569850E-5,1.672665E+0
4.569900E-5,1.659768E+0
4.569950E-5,1.645718E+0
4.570000E-5,1.630809E+0
4.570050E-5,1.615352E+0
4.570100E-5,1.599668E+0
4.570150E-5,1.584077E+0
4.570200E-5,1.568894E+0
4.570250E-5,1.554414E+0
4.570300E-5,1.540914E+0
4.570350E-5,1.528641E+0
4.570400E-5,1.517810E+0
4.570450E-5,1.508597E+0
4.570500E-5,1.501140E+0
4.570550E-5,1.495534E+0
4.570600E-5,1.491830E+0
4.570650E-5,1.490037E+0
4.570700E-5,1.490123E+0
4.570750E-5,1.492016E+0
4.570800E-5,1.495607E+0
4.570850E-5,1.500756E+0
4.570900E-5,1.507293E+0
4.570950E-5,1.515026E+0
4.571000E-5,1.523743E+0
4.571050E-5,1.533224E+0
4.571100E-5,1.543241E+0
4.571150E-5,1.553570E+0
4.571200E-5,1.563995E+0
4.571250E-5,1.574315E+0
4.571300E-5,1.584350E+0
4.571350E-5,1.593937E+0
4.571400E-5,1.602938E+0
4.571450E-5,1.611238E+0
4.571500E-5,1.618741E+0
4.571550E-5,1.625372E+0
4.571600E-5,1.631077E+0
4.571650E-5,1.635820E+0
4.571700E-5,1.639581E+0
4.571750E-5,1.642353E+0
4.571800E-5,1.644142E+0
4.571850E-5,1.644959E+0
4.571900E-5,1.644822E+0
4.571950E-5,1.643741E+0
4.572000E-5,1.641726E+0
4.572050E-5,1.638777E+0
4.572100E-5,1.634888E+0
4.572150E-5,1.630050E+0
4.572200E-5,1.624252E+0
4.572250E-5,1.617488E+0
4.572300E-5,1.609764E+0
4.572350E-5,1.601102E+0
4.572400E-5,1.591543E+0
4.572450E-5,1.581152E+0
4.572500E-5,1.570011E+0
4.572550E-5,1.558219E+0
4.572600E-5,1.545884E+0
4.572650E-5,1.533115E+0
4.572700E-5,1.520021E+0
4.572750E-5,1.506702E+0
4.572800E-5,1.493249E+0
4.572850E-5,1.479743E+0
4.572900E-5,1.466250E+0
4.572950E-5,1.452827E+0
4.573000E-5,1.439517E+0
4.573050E-5,1.426353E+0
4.573100E-5,1.413361E+0
4.573150E-5,1.400555E+0
4.573200E-5,1.387946E+0
4.573250E-5,1.375532E+0
4.573300E-5,1.363309E+0
4.573350E-5,1.351262E+0
4.573400E-5,1.339375E+0
4.573450E-5,1.327631E+0
4.573500E-5,1.316018E+0
4.573550E-5,1.304532E+0
4.573600E-5,1.293180E+0
4.573650E-5,1.281983E+0
4.573700E-5,1.270973E+0
4.573750E-5,1.260192E+0
4.573800E-5,1.249695E+0
4.573850E-5,1.239541E+0
4.573900E-5,1.229793E+0
4.573950E-5,1.220508E+0
4.574000E-5,1.211731E+0
4.574050E-5,1.203493E+0
4.574100E-5,1.195810E+0
4.574150E-5,1.188681E+0
4.574200E-5,1.182092E+0
4.574250E-5,1.176024E+0
4.574300E-5,1.170456E+0
4.574350E-5,1.165368E+0
4.574400E-5,1.160746E+0
4.574450E-5,1.156582E+0
4.574500E-5,1.152877E+0
4.574550E-5,1.149643E+0
4.574600E-5,1.146900E+0
4.574650E-5,1.144675E+0
4.574700E-5,1.143006E+0
4.574750E-5,1.141937E+0
4.574800E-5,1.141521E+0
4.574850E-5,1.141808E+0
4.574900E-5,1.142849E+0
4.574950E-5,1.144688E+0
4.575000E-5,1.147363E+0
4.575050E-5,1.150899E+0
4.575100E-5,1.155318E+0
4.575150E-5,1.160633E+0
4.575200E-5,1.166846E+0
4.575250E-5,1.173949E+0
4.575300E-5,1.181916E+0
4.575350E-5,1.190700E+0
4.575400E-5,1.200227E+0
4.575450E-5,1.210400E+0
4.575500E-5,1.221098E+0
4.575550E-5,1.232182E+0
4.575600E-5,1.243500E+0
4.575650E-5,1.254897E+0
4.575700E-5,1.266223E+0
4.575750E-5,1.277336E+0
4.575800E-5,1.288115E+0
4.575850E-5,1.298462E+0
4.575900E-5,1.308306E+0
4.575950E-5,1.317604E+0
4.576000E-5,1.326339E+0
4.576050E-5,1.334512E+0
4.576100E-5,1.342137E+0
4.576150E-5,1.349237E+0
4.576200E-5,1.355837E+0
4.576250E-5,1.361960E+0
4.576300E-5,1.367633E+0
4.576350E-5,1.372878E+0
4.576400E-5,1.377719E+0
4.576450E-5,1.382179E+0
4.576500E-5,1.386282E+0
4.576550E-5,1.390052E+0
4.576600E-5,1.393513E+0
4.576650E-5,1.396689E+0
4.576700E-5,1.399602E+0
4.576750E-5,1.402277E+0
4.576800E-5,1.404741E+0
4.576850E-5,1.407024E+0
4.576900E-5,1.409160E+0
4.576950E-5,1.411193E+0
4.577000E-5,1.413176E+0
4.577050E-5,1.415176E+0
4.577100E-5,1.417273E+0
4.577150E-5,1.419558E+0
4.577200E-5,1.422135E+0
4.577250E-5,1.425113E+0
4.577300E-5,1.428607E+0
4.577350E-5,1.432728E+0
4.577400E-5,1.437580E+0
4.577450E-5,1.443253E+0
4.577500E-5,1.449820E+0
4.577550E-5,1.457333E+0
4.577600E-5,1.465817E+0
4.577650E-5,1.475272E+0
4.577700E-5,1.485674E+0
4.577750E-5,1.496971E+0
4.577800E-5,1.509090E+0
4.577850E-5,1.521938E+0
4.577900E-5,1.535401E+0
4.577950E-5,1.549348E+0
4.578000E-5,1.563633E+0
4.578050E-5,1.578100E+0
4.578100E-5,1.592583E+0
4.578150E-5,1.606908E+0
4.578200E-5,1.620900E+0
4.578250E-5,1.634384E+0
4.578300E-5,1.647188E+0
4.578350E-5,1.659149E+0
4.578400E-5,1.670114E+0
4.578450E-5,1.679942E+0
4.578500E-5,1.688508E+0
4.578550E-5,1.695705E+0
4.578600E-5,1.701444E+0
4.578650E-5,1.705653E+0
4.578700E-5,1.708283E+0
4.578750E-5,1.709297E+0
4.578800E-5,1.708680E+0
4.578850E-5,1.706428E+0
4.578900E-5,1.702555E+0
4.578950E-5,1.697092E+0
4.579000E-5,1.690086E+0
4.579050E-5,1.681603E+0
4.579100E-5,1.671728E+0
4.579150E-5,1.660564E+0
4.579200E-5,1.648232E+0
4.579250E-5,1.634869E+0
4.579300E-5,1.620625E+0
4.579350E-5,1.605664E+0
4.579400E-5,1.590156E+0
4.579450E-5,1.574276E+0
4.579500E-5,1.558198E+0
4.579550E-5,1.542093E+0
4.579600E-5,1.526130E+0
4.579650E-5,1.510470E+0
4.579700E-5,1.495263E+0
4.579750E-5,1.480647E+0
4.579800E-5,1.466744E+0
4.579850E-5,1.453655E+0
4.579900E-5,1.441466E+0
4.579950E-5,1.430242E+0
4.580000E-5,1.420031E+0
4.580050E-5,1.410860E+0
4.580100E-5,1.402735E+0
4.580150E-5,1.395645E+0
4.580200E-5,1.389561E+0
4.580250E-5,1.384444E+0
4.580300E-5,1.380244E+0
4.580350E-5,1.376903E+0
4.580400E-5,1.374358E+0
4.580450E-5,1.372547E+0
4.580500E-5,1.371406E+0
4.580550E-5,1.370874E+0
4.580600E-5,1.370896E+0
4.580650E-5,1.371416E+0
4.580700E-5,1.372385E+0
4.580750E-5,1.373751E+0
4.580800E-5,1.375467E+0
4.580850E-5,1.377484E+0
4.580900E-5,1.379754E+0
4.580950E-5,1.382228E+0
4.581000E-5,1.384853E+0
4.581050E-5,1.387576E+0
4.581100E-5,1.390343E+0
4.581150E-5,1.393096E+0
4.581200E-5,1.395776E+0
4.581250E-5,1.398325E+0
4.581300E-5,1.400688E+0
4.581350E-5,1.402816E+0
4.581400E-5,1.404667E+0
4.581450E-5,1.406214E+0
4.581500E-5,1.407436E+0
4.581550E-5,1.408326E+0
4.581600E-5,1.408885E+0
4.581650E-5,1.409126E+0
4.581700E-5,1.409070E+0
4.581750E-5,1.408745E+0
4.581800E-5,1.408188E+0
4.581850E-5,1.407444E+0
4.581900E-5,1.406563E+0
4.581950E-5,1.405601E+0
4.582000E-5,1.404623E+0
4.582050E-5,1.403698E+0
4.582100E-5,1.402905E+0
4.582150E-5,1.402325E+0
4.582200E-5,1.402042E+0
4.582250E-5,1.402140E+0
4.582300E-5,1.402698E+0
4.582350E-5,1.403791E+0
4.582400E-5,1.405483E+0
4.582450E-5,1.407829E+0
4.582500E-5,1.410869E+0
4.582550E-5,1.414632E+0
4.582600E-5,1.419132E+0
4.582650E-5,1.424367E+0
4.582700E-5,1.430322E+0
4.582750E-5,1.436973E+0
4.582800E-5,1.444286E+0
4.582850E-5,1.452224E+0
4.582900E-5,1.460744E+0
4.582950E-5,1.469794E+0
4.583000E-5,1.479308E+0
4.583050E-5,1.489209E+0
4.583100E-5,1.499403E+0
4.583150E-5,1.509783E+0
4.583200E-5,1.520232E+0
4.583250E-5,1.530623E+0
4.583300E-5,1.540828E+0
4.583350E-5,1.550715E+0
4.583400E-5,1.560152E+0
4.583450E-5,1.569018E+0
4.583500E-5,1.577202E+0
4.583550E-5,1.584607E+0
4.583600E-5,1.591158E+0
4.583650E-5,1.596797E+0
4.583700E-5,1.601492E+0
4.583750E-5,1.605228E+0
4.583800E-5,1.608016E+0
4.583850E-5,1.609885E+0
4.583900E-5,1.610878E+0
4.583950E-5,1.611051E+0
4.584000E-5,1.610464E+0
4.584050E-5,1.609178E+0
4.584100E-5,1.607256E+0
4.584150E-5,1.604758E+0
4.584200E-5,1.601742E+0
4.584250E-5,1.598263E+0
4.584300E-5,1.594375E+0
4.584350E-5,1.590126E+0
4.584400E-5,1.585566E+0
4.584450E-5,1.580745E+0
4.584500E-5,1.575716E+0
4.584550E-5,1.570531E+0
4.584600E-5,1.565250E+0
4.584650E-5,1.559935E+0
4.584700E-5,1.554651E+0
4.584750E-5,1.549473E+0
4.584800E-5,1.544476E+0
4.584850E-5,1.539742E+0
4.584900E-5,1.535349E+0
4.584950E-5,1.531379E+0
4.585000E-5,1.527912E+0
4.585050E-5,1.525032E+0
4.585100E-5,1.522820E+0
4.585150E-5,1.521360E+0
4.585200E-5,1.520732E+0
4.585250E-5,1.521017E+0
4.585300E-5,1.522290E+0
4.585350E-5,1.524627E+0
4.585400E-5,1.528100E+0
4.585450E-5,1.532778E+0
4.585500E-5,1.538723E+0
4.585550E-5,1.545985E+0
4.585600E-5,1.554598E+0
4.585650E-5,1.564570E+0
4.585700E-5,1.575881E+0
4.585750E-5,1.588480E+0
4.585800E-5,1.602282E+0
4.585850E-5,1.617172E+0
4.585900E-5,1.633005E+0
4.585950E-5,1.649610E+0
4.586000E-5,1.666802E+0
4.586050E-5,1.684383E+0
4.586100E-5,1.702153E+0
4.586150E-5,1.719914E+0
4.586200E-5,1.737471E+0
4.586250E-5,1.754633E+0
4.586300E-5,1.771214E+0
4.586350E-5,1.787027E+0
4.586400E-5,1.801888E+0
4.586450E-5,1.815615E+0
4.586500E-5,1.828025E+0
4.586550E-5,1.838940E+0
4.586600E-5,1.848184E+0
4.586650E-5,1.855588E+0
4.586700E-5,1.860992E+0
4.586750E-5,1.864246E+0
4.586800E-5,1.865212E+0
4.586850E-5,1.863772E+0
4.586900E-5,1.859828E+0
4.586950E-5,1.853310E+0
4.587000E-5,1.844172E+0
4.587050E-5,1.832401E+0
4.587100E-5,1.818013E+0
4.587150E-5,1.801056E+0
4.587200E-5,1.781608E+0
4.587250E-5,1.759779E+0
4.587300E-5,1.735707E+0
4.587350E-5,1.709559E+0
4.587400E-5,1.681527E+0
4.587450E-5,1.651828E+0
4.587500E-5,1.620697E+0
4.587550E-5,1.588385E+0
4.587600E-5,1.555152E+0
4.587650E-5,1.521266E+0
4.587700E-5,1.487000E+0
4.587750E-5,1.452629E+0
4.587800E-5,1.418432E+0
4.587850E-5,1.384684E+0
4.587900E-5,1.351655E+0
4.587950E-5,1.319601E+0
4.588000E-5,1.288763E+0
4.588050E-5,1.259362E+0
4.588100E-5,1.231597E+0
4.588150E-5,1.205648E+0
4.588200E-5,1.181672E+0
4.588250E-5,1.159812E+0
4.588300E-5,1.140191E+0
4.588350E-5,1.122921E+0
4.588400E-5,1.108102E+0
4.588450E-5,1.095820E+0
4.588500E-5,1.086151E+0
4.588550E-5,1.079158E+0
4.588600E-5,1.074884E+0
4.588650E-5,1.073352E+0
4.588700E-5,1.074558E+0
4.588750E-5,1.078470E+0
4.588800E-5,1.085027E+0
4.588850E-5,1.094129E+0
4.588900E-5,1.105647E+0
4.588950E-5,1.119418E+0
4.589000E-5,1.135250E+0
4.589050E-5,1.152934E+0
4.589100E-5,1.172244E+0
4.589150E-5,1.192954E+0
4.589200E-5,1.214839E+0
4.589250E-5,1.237683E+0
4.589300E-5,1.261275E+0
4.589350E-5,1.285412E+0
4.589400E-5,1.309897E+0
4.589450E-5,1.334536E+0
4.589500E-5,1.359142E+0
4.589550E-5,1.383534E+0
4.589600E-5,1.407538E+0
4.589650E-5,1.430983E+0
4.589700E-5,1.453705E+0
4.589750E-5,1.475540E+0
4.589800E-5,1.496331E+0
4.589850E-5,1.515921E+0
4.589900E-5,1.534159E+0
4.589950E-5,1.550901E+0
4.590000E-5,1.566013E+0
4.590050E-5,1.579374E+0
4.590100E-5,1.590879E+0
4.590150E-5,1.600440E+0
4.590200E-5,1.607995E+0
4.590250E-5,1.613501E+0
4.590300E-5,1.616947E+0
4.590350E-5,1.618350E+0
4.590400E-5,1.617757E+0
4.590450E-5,1.615247E+0
4.590500E-5,1.610932E+0
4.590550E-5,1.604952E+0
4.590600E-5,1.597476E+0
4.590650E-5,1.588697E+0
4.590700E-5,1.578830E+0
4.590750E-5,1.568104E+0
4.590800E-5,1.556758E+0
4.590850E-5,1.545036E+0
4.590900E-5,1.533181E+0
4.590950E-5,1.521430E+0
4.591000E-5,1.510009E+0
4.591050E-5,1.499130E+0
4.591100E-5,1.488986E+0
4.591150E-5,1.479747E+0
4.591200E-5,1.471559E+0
4.591250E-5,1.464536E+0
4.591300E-5,1.458762E+0
4.591350E-5,1.454290E+0
4.591400E-5,1.451137E+0
4.591450E-5,1.449289E+0
4.591500E-5,1.448703E+0
4.591550E-5,1.449312E+0
4.591600E-5,1.451035E+0
4.591650E-5,1.453782E+0
4.591700E-5,1.457458E+0
4.591750E-5,1.461972E+0
4.591800E-5,1.467231E+0
4.591850E-5,1.473145E+0
4.591900E-5,1.479622E+0
4.591950E-5,1.486568E+0
4.592000E-5,1.493885E+0
4.592050E-5,1.501472E+0
4.592100E-5,1.509222E+0
4.592150E-5,1.517027E+0
4.592200E-5,1.524772E+0
4.592250E-5,1.532340E+0
4.592300E-5,1.539614E+0
4.592350E-5,1.546478E+0
4.592400E-5,1.552820E+0
4.592450E-5,1.558531E+0
4.592500E-5,1.563513E+0
4.592550E-5,1.567673E+0
4.592600E-5,1.570933E+0
4.592650E-5,1.573231E+0
4.592700E-5,1.574529E+0
4.592750E-5,1.574815E+0
4.592800E-5,1.574103E+0
4.592850E-5,1.572436E+0
4.592900E-5,1.569875E+0
4.592950E-5,1.566503E+0
4.593000E-5,1.562412E+0
4.593050E-5,1.557702E+0
4.593100E-5,1.552474E+0
4.593150E-5,1.546828E+0
4.593200E-5,1.540857E+0
4.593250E-5,1.534646E+0
4.593300E-5,1.528272E+0
4.593350E-5,1.521797E+0
4.593400E-5,1.515271E+0
4.593450E-5,1.508733E+0
4.593500E-5,1.502209E+0
4.593550E-5,1.495716E+0
4.593600E-5,1.489266E+0
4.593650E-5,1.482866E+0
4.593700E-5,1.476532E+0
4.593750E-5,1.470284E+0
4.593800E-5,1.464158E+0
4.593850E-5,1.458202E+0
4.593900E-5,1.452476E+0
4.593950E-5,1.447053E+0
4.594000E-5,1.442017E+0
4.594050E-5,1.437457E+0
4.594100E-5,1.433460E+0
4.594150E-5,1.430115E+0
4.594200E-5,1.427497E+0
4.594250E-5,1.425674E+0
4.594300E-5,1.424702E+0
4.594350E-5,1.424626E+0
4.594400E-5,1.425482E+0
4.594450E-5,1.427296E+0
4.594500E-5,1.430086E+0
4.594550E-5,1.433856E+0
4.594600E-5,1.438602E+0
4.594650E-5,1.444304E+0
4.594700E-5,1.450932E+0
4.594750E-5,1.458440E+0
4.594800E-5,1.466771E+0
4.594850E-5,1.475857E+0
4.594900E-5,1.485618E+0
4.594950E-5,1.495968E+0
4.595000E-5,1.506816E+0
4.595050E-5,1.518066E+0
4.595100E-5,1.529626E+0
4.595150E-5,1.541400E+0
4.595200E-5,1.553297E+0
4.595250E-5,1.565223E+0
4.595300E-5,1.577083E+0
4.595350E-5,1.588782E+0
4.595400E-5,1.600220E+0
